lesson_id,user_id,lesson_number,completed,time_spent_seconds,xp_earned,date
les_300,c279c376-2ac2-4039-ac75-1fd20bd44471,12,0,10,2,2025-09-25
les_301,c279c376-2ac2-4039-ac75-1fd20bd44471,13,0,10,3,2025-09-11
les_302,c279c376-2ac2-4039-ac75-1fd20bd44471,14,0,46,4,2025-09-10
les_303,c279c376-2ac2-4039-ac75-1fd20bd44471,15,0,10,4,2025-09-22
les_304,e7225c3a-12b9-4596-9b34-494a598fb63f,1,1,48,18,2025-10-11
les_305,e7225c3a-12b9-4596-9b34-494a598fb63f,2,1,75,18,2025-10-22
les_306,e7225c3a-12b9-4596-9b34-494a598fb63f,3,0,10,2,2025-10-16
les_307,e7225c3a-12b9-4596-9b34-494a598fb63f,4,0,35,5,2025-10-19
les_308,e7225c3a-12b9-4596-9b34-494a598fb63f,5,1,90,14,2025-10-22
les_309,e7225c3a-12b9-4596-9b34-494a598fb63f,6,1,71,24,2025-10-13
les_310,e7225c3a-12b9-4596-9b34-494a598fb63f,7,1,146,21,2025-10-30
les_311,e7225c3a-12b9-4596-9b34-494a598fb63f,8,0,17,6,2025-10-21
les_312,e7225c3a-12b9-4596-9b34-494a598fb63f,9,1,97,23,2025-10-25
les_313,e7225c3a-12b9-4596-9b34-494a598fb63f,10,0,16,4,2025-10-12
les_314,e7225c3a-12b9-4596-9b34-494a598fb63f,11,0,15,10,2025-10-30
les_315,e7225c3a-12b9-4596-9b34-494a598fb63f,12,0,36,5,2025-10-24
les_316,e7225c3a-12b9-4596-9b34-494a598fb63f,13,0,51,4,2025-10-16
les_317,e7225c3a-12b9-4596-9b34-494a598fb63f,14,0,56,3,2025-10-14
les_318,e7225c3a-12b9-4596-9b34-494a598fb63f,15,0,44,4,2025-10-11
les_319,8f884b75-908b-4c9a-b6cd-1d75354aa39b,1,1,136,26,2025-10-27
les_320,8f884b75-908b-4c9a-b6cd-1d75354aa39b,2,1,71,19,2025-10-21
les_321,8f884b75-908b-4c9a-b6cd-1d75354aa39b,3,1,59,27,2025-11-08
les_322,8f884b75-908b-4c9a-b6cd-1d75354aa39b,4,1,84,12,2025-10-28
les_323,8f884b75-908b-4c9a-b6cd-1d75354aa39b,5,1,105,18,2025-11-05
les_324,8f884b75-908b-4c9a-b6cd-1d75354aa39b,6,0,76,3,2025-11-02
les_325,8f884b75-908b-4c9a-b6cd-1d75354aa39b,7,1,73,24,2025-10-23
les_326,8f884b75-908b-4c9a-b6cd-1d75354aa39b,8,0,27,4,2025-11-07
les_327,8f884b75-908b-4c9a-b6cd-1d75354aa39b,9,0,34,11,2025-11-10
les_328,8f884b75-908b-4c9a-b6cd-1d75354aa39b,10,0,50,10,2025-10-30
les_329,da4567bf-9011-4cce-a71a-b74bc7fe4ab5,1,0,37,12,2025-11-13
les_330,da4567bf-9011-4cce-a71a-b74bc7fe4ab5,2,0,10,5,2025-11-15
les_331,da4567bf-9011-4cce-a71a-b74bc7fe4ab5,3,0,71,6,2025-11-12
les_332,da4567bf-9011-4cce-a71a-b74bc7fe4ab5,4,1,93,16,2025-10-29
les_333,9c9da1a5-5241-439d-9a18-362f93e073d0,1,1,34,16,2025-11-15
les_334,edcf1683-a14e-4342-8677-0d2a3cf2311f,1,1,97,31,2025-11-16
les_335,edcf1683-a14e-4342-8677-0d2a3cf2311f,2,0,10,5,2025-11-07
les_336,edcf1683-a14e-4342-8677-0d2a3cf2311f,3,0,79,6,2025-11-16
les_337,edcf1683-a14e-4342-8677-0d2a3cf2311f,4,1,39,22,2025-11-07
les_338,edcf1683-a14e-4342-8677-0d2a3cf2311f,5,0,23,7,2025-11-18
les_339,edcf1683-a14e-4342-8677-0d2a3cf2311f,6,1,108,12,2025-11-09
les_340,3ffcad3e-4398-4e1e-b2f5-be109a24c8a8,1,0,47,3,2025-09-03
les_341,572cc919-1dc7-490b-a2b4-55d9d89e4144,1,1,108,17,2025-11-10
les_342,f04f6287-5763-49c8-9065-978e4e64ec6e,1,1,110,17,2025-12-06
les_343,f04f6287-5763-49c8-9065-978e4e64ec6e,2,1,105,19,2025-12-04
les_344,f04f6287-5763-49c8-9065-978e4e64ec6e,3,1,87,22,2025-12-07
les_345,f04f6287-5763-49c8-9065-978e4e64ec6e,4,1,87,19,2025-11-24
les_346,f04f6287-5763-49c8-9065-978e4e64ec6e,5,1,57,15,2025-12-08
les_347,f04f6287-5763-49c8-9065-978e4e64ec6e,6,0,91,5,2025-11-27
les_348,f04f6287-5763-49c8-9065-978e4e64ec6e,7,0,49,4,2025-11-22
les_349,288e62bd-de95-4ed2-a2c0-724090534cdd,1,1,129,28,2025-11-23
les_350,288e62bd-de95-4ed2-a2c0-724090534cdd,2,1,85,30,2025-11-26
les_351,6e4382c2-5fd6-4805-9b32-256c3b1b3963,1,1,92,20,2025-10-31
les_352,6e4382c2-5fd6-4805-9b32-256c3b1b3963,2,1,112,17,2025-11-05
les_353,6e4382c2-5fd6-4805-9b32-256c3b1b3963,3,1,93,21,2025-10-16
les_354,6e4382c2-5fd6-4805-9b32-256c3b1b3963,4,0,37,2,2025-10-31
les_355,6e4382c2-5fd6-4805-9b32-256c3b1b3963,5,0,10,6,2025-11-04
les_356,6e4382c2-5fd6-4805-9b32-256c3b1b3963,6,0,21,9,2025-10-17
les_357,6e4382c2-5fd6-4805-9b32-256c3b1b3963,7,1,57,28,2025-10-23
les_358,6e4382c2-5fd6-4805-9b32-256c3b1b3963,8,1,83,16,2025-11-05
les_359,6e4382c2-5fd6-4805-9b32-256c3b1b3963,9,0,72,6,2025-10-20
les_360,6e4382c2-5fd6-4805-9b32-256c3b1b3963,10,0,39,4,2025-10-16
les_361,6e4382c2-5fd6-4805-9b32-256c3b1b3963,11,0,18,2,2025-10-21
les_362,6e4382c2-5fd6-4805-9b32-256c3b1b3963,12,0,49,2,2025-11-05
les_363,6e4382c2-5fd6-4805-9b32-256c3b1b3963,13,0,35,3,2025-10-17
les_364,6e4382c2-5fd6-4805-9b32-256c3b1b3963,14,0,36,4,2025-10-25
les_365,6e4382c2-5fd6-4805-9b32-256c3b1b3963,15,0,48,3,2025-10-19
les_366,c760a0d1-4892-429d-a5b0-74ed000a7e3c,1,1,92,16,2025-12-05
les_367,c760a0d1-4892-429d-a5b0-74ed000a7e3c,2,0,45,5,2025-12-10
les_368,484a9ce3-bc06-4d6b-96ef-86d365ddce19,1,1,87,33,2025-10-24
les_369,484a9ce3-bc06-4d6b-96ef-86d365ddce19,2,0,10,2,2025-11-06
les_370,484a9ce3-bc06-4d6b-96ef-86d365ddce19,3,0,71,8,2025-10-21
les_371,484a9ce3-bc06-4d6b-96ef-86d365ddce19,4,0,24,3,2025-10-22
les_372,73d0ae40-22b6-4d5a-b027-f96778b7ae27,1,0,16,4,2025-08-20
les_373,73d0ae40-22b6-4d5a-b027-f96778b7ae27,2,1,122,21,2025-09-01
les_374,73d0ae40-22b6-4d5a-b027-f96778b7ae27,3,0,10,5,2025-09-05
les_375,598000f5-7fa7-47f3-bd1a-95425ebe1dca,1,0,14,4,2025-11-08
les_376,598000f5-7fa7-47f3-bd1a-95425ebe1dca,2,1,104,21,2025-10-27
les_377,598000f5-7fa7-47f3-bd1a-95425ebe1dca,3,1,90,14,2025-10-22
les_378,598000f5-7fa7-47f3-bd1a-95425ebe1dca,4,1,105,18,2025-10-26
les_379,598000f5-7fa7-47f3-bd1a-95425ebe1dca,5,0,71,2,2025-11-02
les_380,598000f5-7fa7-47f3-bd1a-95425ebe1dca,6,0,12,5,2025-10-30
les_381,598000f5-7fa7-47f3-bd1a-95425ebe1dca,7,0,29,7,2025-11-01
les_382,598000f5-7fa7-47f3-bd1a-95425ebe1dca,8,1,78,24,2025-10-30
les_383,598000f5-7fa7-47f3-bd1a-95425ebe1dca,9,0,87,3,2025-10-23
les_384,598000f5-7fa7-47f3-bd1a-95425ebe1dca,10,0,65,5,2025-11-07
les_385,905eaed2-606a-4455-a0f5-7d9ae815d22c,1,1,71,20,2025-10-04
les_386,905eaed2-606a-4455-a0f5-7d9ae815d22c,2,1,89,21,2025-09-21
les_387,905eaed2-606a-4455-a0f5-7d9ae815d22c,3,1,98,18,2025-09-27
les_388,905eaed2-606a-4455-a0f5-7d9ae815d22c,4,1,72,21,2025-09-23
les_389,7931e2b1-d78e-46a0-929a-3dce78ab0faf,1,1,61,17,2025-11-01
les_390,7931e2b1-d78e-46a0-929a-3dce78ab0faf,2,0,56,10,2025-11-18
les_391,7931e2b1-d78e-46a0-929a-3dce78ab0faf,3,0,18,6,2025-11-05
les_392,7931e2b1-d78e-46a0-929a-3dce78ab0faf,4,1,84,22,2025-11-10
les_393,7931e2b1-d78e-46a0-929a-3dce78ab0faf,5,0,34,5,2025-11-02
les_394,0536fee4-246d-4d1f-98f4-6c4c7f219bcb,1,1,82,18,2025-08-25
les_395,0536fee4-246d-4d1f-98f4-6c4c7f219bcb,2,1,70,19,2025-08-30
les_396,0536fee4-246d-4d1f-98f4-6c4c7f219bcb,3,0,38,5,2025-08-26
les_397,0536fee4-246d-4d1f-98f4-6c4c7f219bcb,4,1,89,18,2025-09-04
les_398,0536fee4-246d-4d1f-98f4-6c4c7f219bcb,5,0,38,7,2025-08-27
les_399,0536fee4-246d-4d1f-98f4-6c4c7f219bcb,6,0,41,10,2025-09-02
les_400,0536fee4-246d-4d1f-98f4-6c4c7f219bcb,7,1,140,24,2025-09-08
les_401,0536fee4-246d-4d1f-98f4-6c4c7f219bcb,8,0,30,8,2025-08-27
les_402,fdf4a62f-ccb0-4a8c-8f47-abc35a784b5f,1,0,31,3,2025-12-12
les_403,fdf4a62f-ccb0-4a8c-8f47-abc35a784b5f,2,0,15,5,2025-12-05
les_404,fdf4a62f-ccb0-4a8c-8f47-abc35a784b5f,3,1,96,14,2025-12-16
les_405,fdf4a62f-ccb0-4a8c-8f47-abc35a784b5f,4,1,29,17,2025-11-29
les_406,fdf4a62f-ccb0-4a8c-8f47-abc35a784b5f,5,0,10,3,2025-12-02
les_407,fdf4a62f-ccb0-4a8c-8f47-abc35a784b5f,6,1,121,30,2025-12-01
les_408,fdf4a62f-ccb0-4a8c-8f47-abc35a784b5f,7,1,73,19,2025-12-18
les_409,fdf4a62f-ccb0-4a8c-8f47-abc35a784b5f,8,1,132,20,2025-12-17
les_410,fdf4a62f-ccb0-4a8c-8f47-abc35a784b5f,9,0,42,9,2025-12-10
les_411,fdf4a62f-ccb0-4a8c-8f47-abc35a784b5f,10,0,10,6,2025-12-03
les_412,601e40ed-206c-4c4b-b981-42b3c649bae8,1,0,38,6,2025-09-01
les_413,601e40ed-206c-4c4b-b981-42b3c649bae8,2,1,60,20,2025-09-16
les_414,601e40ed-206c-4c4b-b981-42b3c649bae8,3,1,102,18,2025-09-03
les_415,601e40ed-206c-4c4b-b981-42b3c649bae8,4,0,50,4,2025-09-01
les_416,601e40ed-206c-4c4b-b981-42b3c649bae8,5,1,69,20,2025-09-01
les_417,bff5168e-0556-405c-a9b6-91c90bebe656,1,1,86,22,2025-10-11
les_418,bff5168e-0556-405c-a9b6-91c90bebe656,2,0,105,4,2025-10-08
les_419,bff5168e-0556-405c-a9b6-91c90bebe656,3,0,10,5,2025-10-26
les_420,bff5168e-0556-405c-a9b6-91c90bebe656,4,0,37,4,2025-10-24
les_421,47bf1af5-c50c-495d-9632-8e1362ab1346,1,1,35,15,2025-10-05
les_422,47bf1af5-c50c-495d-9632-8e1362ab1346,2,1,108,21,2025-10-09
les_423,47bf1af5-c50c-495d-9632-8e1362ab1346,3,0,24,7,2025-10-11
les_424,47bf1af5-c50c-495d-9632-8e1362ab1346,4,0,49,7,2025-09-30
les_425,47bf1af5-c50c-495d-9632-8e1362ab1346,5,0,10,3,2025-10-02
les_426,47bf1af5-c50c-495d-9632-8e1362ab1346,6,0,65,1,2025-09-30
les_427,47bf1af5-c50c-495d-9632-8e1362ab1346,7,0,45,1,2025-10-16
les_428,47bf1af5-c50c-495d-9632-8e1362ab1346,8,0,24,4,2025-10-04
les_429,47bf1af5-c50c-495d-9632-8e1362ab1346,9,0,81,4,2025-10-12
les_430,47bf1af5-c50c-495d-9632-8e1362ab1346,10,0,46,4,2025-10-10
les_431,a2c56c49-a8b9-45d1-929c-ae08fa8d64c9,1,0,94,3,2025-12-01
les_432,a2c56c49-a8b9-45d1-929c-ae08fa8d64c9,2,1,134,17,2025-11-25
les_433,a2c56c49-a8b9-45d1-929c-ae08fa8d64c9,3,0,78,5,2025-11-23
les_434,a2c56c49-a8b9-45d1-929c-ae08fa8d64c9,4,1,82,21,2025-12-07
les_435,a2c56c49-a8b9-45d1-929c-ae08fa8d64c9,5,0,47,9,2025-11-19
les_436,a2c56c49-a8b9-45d1-929c-ae08fa8d64c9,6,1,146,24,2025-12-07
les_437,a2c56c49-a8b9-45d1-929c-ae08fa8d64c9,7,1,94,23,2025-11-23
les_438,a2c56c49-a8b9-45d1-929c-ae08fa8d64c9,8,0,41,5,2025-12-03
les_439,a2c56c49-a8b9-45d1-929c-ae08fa8d64c9,9,0,48,9,2025-12-07
les_440,a2c56c49-a8b9-45d1-929c-ae08fa8d64c9,10,0,10,7,2025-11-20
les_441,b94b8b13-e265-4761-a133-81c7f8ab2804,1,0,38,1,2025-08-27
les_442,b94b8b13-e265-4761-a133-81c7f8ab2804,2,0,16,3,2025-08-16
les_443,b94b8b13-e265-4761-a133-81c7f8ab2804,3,1,98,26,2025-08-18
les_444,b94b8b13-e265-4761-a133-81c7f8ab2804,4,1,93,23,2025-08-20
les_445,e49a8a96-1f9f-4baa-b920-d5d01de11821,1,0,12,3,2025-10-16
les_446,e49a8a96-1f9f-4baa-b920-d5d01de11821,2,1,80,20,2025-11-02
les_447,e49a8a96-1f9f-4baa-b920-d5d01de11821,3,1,74,19,2025-10-23
les_448,e49a8a96-1f9f-4baa-b920-d5d01de11821,4,1,94,22,2025-10-22
les_449,e49a8a96-1f9f-4baa-b920-d5d01de11821,5,1,132,20,2025-10-19
les_450,e49a8a96-1f9f-4baa-b920-d5d01de11821,6,0,45,7,2025-11-01
les_451,e49a8a96-1f9f-4baa-b920-d5d01de11821,7,0,52,4,2025-10-19
les_452,e49a8a96-1f9f-4baa-b920-d5d01de11821,8,1,73,17,2025-11-04
les_453,e49a8a96-1f9f-4baa-b920-d5d01de11821,9,0,67,2,2025-10-27
les_454,e49a8a96-1f9f-4baa-b920-d5d01de11821,10,0,10,6,2025-11-02
les_455,e49a8a96-1f9f-4baa-b920-d5d01de11821,11,0,38,4,2025-11-01
les_456,e49a8a96-1f9f-4baa-b920-d5d01de11821,12,1,89,14,2025-10-23
les_457,e49a8a96-1f9f-4baa-b920-d5d01de11821,13,0,19,4,2025-10-30
les_458,e49a8a96-1f9f-4baa-b920-d5d01de11821,14,1,94,20,2025-11-05
les_459,e49a8a96-1f9f-4baa-b920-d5d01de11821,15,0,10,9,2025-10-22
les_460,0614a769-ee68-42e5-a260-e33c6abf2432,1,1,59,19,2025-12-01
les_461,0614a769-ee68-42e5-a260-e33c6abf2432,2,1,53,14,2025-11-24
les_462,0614a769-ee68-42e5-a260-e33c6abf2432,3,0,10,6,2025-11-29
les_463,0614a769-ee68-42e5-a260-e33c6abf2432,4,0,10,4,2025-11-26
les_464,0614a769-ee68-42e5-a260-e33c6abf2432,5,0,44,4,2025-11-27
les_465,0614a769-ee68-42e5-a260-e33c6abf2432,6,1,138,16,2025-12-08
les_466,0614a769-ee68-42e5-a260-e33c6abf2432,7,1,112,18,2025-12-08
les_467,0614a769-ee68-42e5-a260-e33c6abf2432,8,0,42,8,2025-11-28
les_468,0614a769-ee68-42e5-a260-e33c6abf2432,9,0,38,8,2025-11-28
les_469,0614a769-ee68-42e5-a260-e33c6abf2432,10,0,40,6,2025-11-24
les_470,ef90f86c-ae7d-4f3b-a1bd-051a9e188f0c,1,1,75,19,2025-09-25
les_471,ef90f86c-ae7d-4f3b-a1bd-051a9e188f0c,2,1,108,18,2025-10-14
les_472,ef90f86c-ae7d-4f3b-a1bd-051a9e188f0c,3,1,85,27,2025-10-05
les_473,ef90f86c-ae7d-4f3b-a1bd-051a9e188f0c,4,0,21,5,2025-10-03
les_474,7abb3bd8-7917-4312-8fce-dd9345bdc71c,1,1,63,20,2025-11-02
les_475,7abb3bd8-7917-4312-8fce-dd9345bdc71c,2,1,75,19,2025-11-09
les_476,7abb3bd8-7917-4312-8fce-dd9345bdc71c,3,0,14,1,2025-11-04
les_477,00a26d80-2814-42c4-b966-75a189806fe9,1,1,86,11,2025-08-29
les_478,00a26d80-2814-42c4-b966-75a189806fe9,2,1,134,21,2025-09-07
les_479,00a26d80-2814-42c4-b966-75a189806fe9,3,1,93,15,2025-09-02
les_480,00a26d80-2814-42c4-b966-75a189806fe9,4,1,107,16,2025-08-20
les_481,00a26d80-2814-42c4-b966-75a189806fe9,5,1,77,11,2025-08-22
les_482,00a26d80-2814-42c4-b966-75a189806fe9,6,0,38,5,2025-08-20
les_483,00a26d80-2814-42c4-b966-75a189806fe9,7,1,65,25,2025-09-05
les_484,00a26d80-2814-42c4-b966-75a189806fe9,8,1,95,20,2025-08-24
les_485,26099ae9-c7e5-48fe-adb5-c861fa0f3173,1,1,92,25,2025-09-19
les_486,133cd3e8-870d-48f9-a8a7-2b0e40422ac0,1,0,37,5,2025-09-15
les_487,133cd3e8-870d-48f9-a8a7-2b0e40422ac0,2,1,51,26,2025-09-30
les_488,133cd3e8-870d-48f9-a8a7-2b0e40422ac0,3,1,71,17,2025-10-01
les_489,133cd3e8-870d-48f9-a8a7-2b0e40422ac0,4,1,91,21,2025-09-18
les_490,133cd3e8-870d-48f9-a8a7-2b0e40422ac0,5,0,31,6,2025-09-17
les_491,133cd3e8-870d-48f9-a8a7-2b0e40422ac0,6,0,46,10,2025-09-22
les_492,133cd3e8-870d-48f9-a8a7-2b0e40422ac0,7,1,126,20,2025-09-29
les_493,fdb3d43e-b49f-420a-981d-0a643ba48917,1,1,57,19,2025-08-30
les_494,fdb3d43e-b49f-420a-981d-0a643ba48917,2,0,16,11,2025-08-30
les_495,fdb3d43e-b49f-420a-981d-0a643ba48917,3,1,93,23,2025-08-22
les_496,fdb3d43e-b49f-420a-981d-0a643ba48917,4,1,66,23,2025-08-25
les_497,fdb3d43e-b49f-420a-981d-0a643ba48917,5,1,100,12,2025-08-18
les_498,fdb3d43e-b49f-420a-981d-0a643ba48917,6,1,81,25,2025-08-22
les_499,fdb3d43e-b49f-420a-981d-0a643ba48917,7,0,34,4,2025-08-19
les_500,fdb3d43e-b49f-420a-981d-0a643ba48917,8,1,85,18,2025-08-15
les_501,fdb3d43e-b49f-420a-981d-0a643ba48917,9,0,66,4,2025-08-22
les_502,fdb3d43e-b49f-420a-981d-0a643ba48917,10,0,50,5,2025-08-19
les_503,fdb3d43e-b49f-420a-981d-0a643ba48917,11,0,38,5,2025-08-15
les_504,fdb3d43e-b49f-420a-981d-0a643ba48917,12,0,10,9,2025-08-19
les_505,fdb3d43e-b49f-420a-981d-0a643ba48917,13,0,30,4,2025-08-25
les_506,fdb3d43e-b49f-420a-981d-0a643ba48917,14,0,29,2,2025-08-18
les_507,fdb3d43e-b49f-420a-981d-0a643ba48917,15,0,10,5,2025-08-24
les_508,baa6abbc-4710-4471-8440-cb58d213d44a,1,0,35,5,2025-08-22
les_509,baa6abbc-4710-4471-8440-cb58d213d44a,2,0,21,6,2025-08-17
les_510,f49e2f83-8343-4aea-905c-fcf954b7cbf8,1,0,68,4,2025-11-02
les_511,f49e2f83-8343-4aea-905c-fcf954b7cbf8,2,1,74,14,2025-11-05
les_512,d29ea40c-7669-420b-9f58-22da3ed49e61,1,1,88,16,2025-10-06
les_513,d29ea40c-7669-420b-9f58-22da3ed49e61,2,1,123,18,2025-09-22
les_514,d29ea40c-7669-420b-9f58-22da3ed49e61,3,1,100,16,2025-10-04
les_515,d29ea40c-7669-420b-9f58-22da3ed49e61,4,1,123,20,2025-09-25
les_516,e11e616c-9f25-40fb-bfac-b81930a24622,1,0,37,3,2025-11-15
les_517,e11e616c-9f25-40fb-bfac-b81930a24622,2,1,53,27,2025-11-28
les_518,e11e616c-9f25-40fb-bfac-b81930a24622,3,1,88,18,2025-11-23
les_519,5c0c7da7-1bee-4d7b-a85f-2e4dd04a3d81,1,1,119,22,2025-09-09
les_520,5c0c7da7-1bee-4d7b-a85f-2e4dd04a3d81,2,1,80,14,2025-09-16
les_521,5c0c7da7-1bee-4d7b-a85f-2e4dd04a3d81,3,1,130,19,2025-09-15
les_522,5c0c7da7-1bee-4d7b-a85f-2e4dd04a3d81,4,1,72,19,2025-09-08
les_523,5c0c7da7-1bee-4d7b-a85f-2e4dd04a3d81,5,1,88,20,2025-09-18
les_524,5c0c7da7-1bee-4d7b-a85f-2e4dd04a3d81,6,1,91,22,2025-09-10
les_525,5c0c7da7-1bee-4d7b-a85f-2e4dd04a3d81,7,1,115,20,2025-09-24
les_526,5c0c7da7-1bee-4d7b-a85f-2e4dd04a3d81,8,1,135,12,2025-09-15
les_527,5c0c7da7-1bee-4d7b-a85f-2e4dd04a3d81,9,0,60,4,2025-09-12
les_528,5c0c7da7-1bee-4d7b-a85f-2e4dd04a3d81,10,0,47,9,2025-09-10
les_529,5c0c7da7-1bee-4d7b-a85f-2e4dd04a3d81,11,1,76,18,2025-09-14
les_530,5c0c7da7-1bee-4d7b-a85f-2e4dd04a3d81,12,0,40,2,2025-09-08
les_531,5c0c7da7-1bee-4d7b-a85f-2e4dd04a3d81,13,0,25,3,2025-09-05
les_532,5c0c7da7-1bee-4d7b-a85f-2e4dd04a3d81,14,0,10,0,2025-09-22
les_533,5c0c7da7-1bee-4d7b-a85f-2e4dd04a3d81,15,0,11,8,2025-09-05
les_534,43033376-4bd5-41d2-8f90-c58734cf19d3,1,1,30,22,2025-12-03
les_535,43033376-4bd5-41d2-8f90-c58734cf19d3,2,0,88,4,2025-11-29
les_536,d7847155-68fb-4a16-9375-6ad05c12f118,1,0,10,4,2025-12-01
les_537,d7847155-68fb-4a16-9375-6ad05c12f118,2,1,109,17,2025-12-12
les_538,d7847155-68fb-4a16-9375-6ad05c12f118,3,0,20,4,2025-12-12
les_539,d7847155-68fb-4a16-9375-6ad05c12f118,4,0,21,6,2025-12-11
les_540,d7847155-68fb-4a16-9375-6ad05c12f118,5,1,74,18,2025-12-03
les_541,d7847155-68fb-4a16-9375-6ad05c12f118,6,1,100,11,2025-12-08
les_542,d7847155-68fb-4a16-9375-6ad05c12f118,7,0,54,4,2025-12-05
les_543,d7847155-68fb-4a16-9375-6ad05c12f118,8,0,33,4,2025-12-07
les_544,b9807617-5f4e-4a19-881b-34fcaa2c42f0,1,1,103,17,2025-09-29
les_545,b9807617-5f4e-4a19-881b-34fcaa2c42f0,2,1,69,12,2025-09-15
les_546,b9807617-5f4e-4a19-881b-34fcaa2c42f0,3,1,49,24,2025-09-30
les_547,b9807617-5f4e-4a19-881b-34fcaa2c42f0,4,1,93,22,2025-09-29
les_548,d4aacb52-7ba4-4bdd-af74-d21bfd737a66,1,1,86,19,2025-11-09
les_549,d4aacb52-7ba4-4bdd-af74-d21bfd737a66,2,0,54,6,2025-11-22
les_550,d4aacb52-7ba4-4bdd-af74-d21bfd737a66,3,0,14,1,2025-11-21
les_551,d4aacb52-7ba4-4bdd-af74-d21bfd737a66,4,0,37,7,2025-11-11
les_552,d4aacb52-7ba4-4bdd-af74-d21bfd737a66,5,0,24,8,2025-11-06
les_553,d4aacb52-7ba4-4bdd-af74-d21bfd737a66,6,0,64,1,2025-11-17
les_554,d4aacb52-7ba4-4bdd-af74-d21bfd737a66,7,0,63,3,2025-11-20
les_555,0dc06afa-9c3e-4319-9f57-e70c79f447d2,1,1,97,17,2025-09-11
les_556,0dc06afa-9c3e-4319-9f57-e70c79f447d2,2,1,114,20,2025-09-02
les_557,a88a68b6-0a9e-48cd-8b8b-d4248b62abc7,1,1,136,22,2025-11-14
les_558,a88a68b6-0a9e-48cd-8b8b-d4248b62abc7,2,1,54,28,2025-11-11
les_559,a88a68b6-0a9e-48cd-8b8b-d4248b62abc7,3,1,82,22,2025-11-10
les_560,a88a68b6-0a9e-48cd-8b8b-d4248b62abc7,4,1,81,21,2025-11-04
les_561,a88a68b6-0a9e-48cd-8b8b-d4248b62abc7,5,0,50,3,2025-10-27
les_562,a88a68b6-0a9e-48cd-8b8b-d4248b62abc7,6,0,64,4,2025-11-09
les_563,a88a68b6-0a9e-48cd-8b8b-d4248b62abc7,7,1,105,22,2025-11-03
les_564,a88a68b6-0a9e-48cd-8b8b-d4248b62abc7,8,0,19,7,2025-11-03
les_565,a88a68b6-0a9e-48cd-8b8b-d4248b62abc7,9,0,21,8,2025-11-06
les_566,a88a68b6-0a9e-48cd-8b8b-d4248b62abc7,10,1,121,20,2025-11-09
les_567,a88a68b6-0a9e-48cd-8b8b-d4248b62abc7,11,1,68,20,2025-11-14
les_568,a88a68b6-0a9e-48cd-8b8b-d4248b62abc7,12,1,73,23,2025-11-03
les_569,a88a68b6-0a9e-48cd-8b8b-d4248b62abc7,13,0,10,5,2025-11-14
les_570,a88a68b6-0a9e-48cd-8b8b-d4248b62abc7,14,1,67,25,2025-10-31
les_571,a88a68b6-0a9e-48cd-8b8b-d4248b62abc7,15,0,10,5,2025-11-14
les_572,8366072a-850f-4bc8-98f2-a00172505b9f,1,0,52,2,2025-11-23
les_573,8366072a-850f-4bc8-98f2-a00172505b9f,2,1,97,15,2025-12-06
les_574,8366072a-850f-4bc8-98f2-a00172505b9f,3,0,10,9,2025-11-24
les_575,8366072a-850f-4bc8-98f2-a00172505b9f,4,0,62,6,2025-11-24
les_576,021a185e-03c2-420c-88e0-90ca9a872c39,1,1,61,19,2025-08-31
les_577,021a185e-03c2-420c-88e0-90ca9a872c39,2,0,22,6,2025-09-01
les_578,3e0e75cf-e7fb-4d13-aa63-d30485199474,1,1,108,19,2025-11-05
les_579,3e0e75cf-e7fb-4d13-aa63-d30485199474,2,1,77,28,2025-11-17
les_580,3e0e75cf-e7fb-4d13-aa63-d30485199474,3,0,51,7,2025-11-20
les_581,3e0e75cf-e7fb-4d13-aa63-d30485199474,4,0,14,3,2025-11-16
les_582,3e0e75cf-e7fb-4d13-aa63-d30485199474,5,1,103,21,2025-11-19
les_583,3e0e75cf-e7fb-4d13-aa63-d30485199474,6,1,87,21,2025-11-07
les_584,3e0e75cf-e7fb-4d13-aa63-d30485199474,7,1,79,15,2025-11-18
les_585,3e0e75cf-e7fb-4d13-aa63-d30485199474,8,0,35,4,2025-11-19
les_586,3e0e75cf-e7fb-4d13-aa63-d30485199474,9,0,72,3,2025-11-11
les_587,3e0e75cf-e7fb-4d13-aa63-d30485199474,10,1,71,20,2025-11-06
les_588,1b1585a5-c000-44f0-851a-77c559278b7c,1,0,57,7,2025-09-01
les_589,56855ad6-cca6-4874-bd60-98a7f10b163a,1,1,129,22,2025-11-21
les_590,56855ad6-cca6-4874-bd60-98a7f10b163a,2,0,20,3,2025-12-04
les_591,56855ad6-cca6-4874-bd60-98a7f10b163a,3,1,107,15,2025-11-27
les_592,56855ad6-cca6-4874-bd60-98a7f10b163a,4,1,102,20,2025-11-25
les_593,56855ad6-cca6-4874-bd60-98a7f10b163a,5,1,100,20,2025-12-02
les_594,a9e57f34-9d2a-4756-ba48-29e658c3f594,1,0,10,5,2025-10-25
les_595,a0f991a2-0a10-43cb-b927-cae3816a7b64,1,1,84,21,2025-11-05
les_596,a0f991a2-0a10-43cb-b927-cae3816a7b64,2,1,157,28,2025-11-18
les_597,a0f991a2-0a10-43cb-b927-cae3816a7b64,3,0,36,8,2025-10-31
les_598,a0f991a2-0a10-43cb-b927-cae3816a7b64,4,0,72,6,2025-10-29
les_599,a0f991a2-0a10-43cb-b927-cae3816a7b64,5,1,92,13,2025-11-13
