session_id,user_id,date,xp_earned,streak,gems_used,lesson_count
ses_293,c09c1652-b5f5-4b0a-ba9c-ca123269b972,2025-08-18,29,0,0,2
ses_294,c09c1652-b5f5-4b0a-ba9c-ca123269b972,2025-08-20,21,3,0,0
ses_295,2863dcc0-3598-45c7-8bdb-f1ee47d3e365,2025-09-10,19,1,0,3
ses_296,2863dcc0-3598-45c7-8bdb-f1ee47d3e365,2025-09-11,21,2,0,3
ses_297,3bd9b234-2a41-45e3-ae73-e0919522523b,2025-09-13,15,2,0,2
ses_298,3bd9b234-2a41-45e3-ae73-e0919522523b,2025-09-18,34,2,0,3
ses_299,3bd9b234-2a41-45e3-ae73-e0919522523b,2025-09-19,24,3,0,0
ses_300,a9f391ae-3ce2-46ea-8c07-893c9c3d30a4,2025-11-25,24,1,0,1
ses_301,a9f391ae-3ce2-46ea-8c07-893c9c3d30a4,2025-11-27,27,3,1,0
ses_302,a9f391ae-3ce2-46ea-8c07-893c9c3d30a4,2025-11-29,20,1,0,5
ses_303,a9f391ae-3ce2-46ea-8c07-893c9c3d30a4,2025-12-04,29,1,0,1
ses_304,ac73a4da-8558-4a6c-91fb-fa222872865e,2025-09-18,27,0,0,0
ses_305,f62a2385-8693-43bf-8e6a-1e1071cdb79a,2025-09-13,23,0,0,2
ses_306,f62a2385-8693-43bf-8e6a-1e1071cdb79a,2025-09-18,30,3,0,1
ses_307,e9293ceb-0177-428d-928b-74da7bf7298d,2025-11-12,27,1,0,0
ses_308,e9293ceb-0177-428d-928b-74da7bf7298d,2025-11-13,23,2,1,0
ses_309,e9293ceb-0177-428d-928b-74da7bf7298d,2025-11-15,30,1,0,0
ses_310,e9293ceb-0177-428d-928b-74da7bf7298d,2025-11-16,25,2,0,3
ses_311,e9293ceb-0177-428d-928b-74da7bf7298d,2025-11-19,20,3,0,1
ses_312,e9293ceb-0177-428d-928b-74da7bf7298d,2025-11-23,21,2,2,1
ses_313,cec9549b-37fb-41bc-a037-25a05a769d08,2025-09-29,27,2,2,1
ses_314,cec9549b-37fb-41bc-a037-25a05a769d08,2025-09-30,24,3,0,1
ses_315,cec9549b-37fb-41bc-a037-25a05a769d08,2025-10-02,28,0,1,0
ses_316,cec9549b-37fb-41bc-a037-25a05a769d08,2025-10-04,26,2,1,1
ses_317,07a5879f-34d7-4d1f-84df-6ca83acf8e94,2025-09-03,26,3,0,0
ses_318,07a5879f-34d7-4d1f-84df-6ca83acf8e94,2025-09-06,19,2,0,1
ses_319,eba7f340-5a05-4bda-8162-10b0f8d99bec,2025-11-02,25,0,0,1
ses_320,eba7f340-5a05-4bda-8162-10b0f8d99bec,2025-11-03,17,1,0,1
ses_321,eba7f340-5a05-4bda-8162-10b0f8d99bec,2025-11-04,27,2,1,2
ses_322,eba7f340-5a05-4bda-8162-10b0f8d99bec,2025-11-11,26,0,0,1
ses_323,eba7f340-5a05-4bda-8162-10b0f8d99bec,2025-11-12,25,1,1,2
ses_324,9de95b9d-4747-4a2c-8a4d-4baa15ea2467,2025-11-14,27,2,2,0
ses_325,9de95b9d-4747-4a2c-8a4d-4baa15ea2467,2025-11-19,21,2,1,2
ses_326,a4bd7010-eeb1-4f62-b05a-467f37ac7c42,2025-10-06,25,1,1,2
ses_327,a4bd7010-eeb1-4f62-b05a-467f37ac7c42,2025-10-15,26,3,0,1
ses_328,3a61f84c-8f5c-4e4c-a873-b4d45e0b4ac2,2025-10-18,28,0,0,1
ses_329,3a61f84c-8f5c-4e4c-a873-b4d45e0b4ac2,2025-10-26,24,3,0,2
ses_330,04216a1e-5b02-4223-9bc6-454fba9fa340,2025-10-31,27,2,0,2
ses_331,04216a1e-5b02-4223-9bc6-454fba9fa340,2025-11-03,24,0,0,0
ses_332,04216a1e-5b02-4223-9bc6-454fba9fa340,2025-11-06,25,1,2,3
ses_333,04216a1e-5b02-4223-9bc6-454fba9fa340,2025-11-07,28,2,0,2
ses_334,9df6e185-e6d3-459b-8820-6ce3911335fe,2025-08-15,23,2,1,3
ses_335,3c260470-7fce-4d0f-af45-f80b5961c107,2025-09-13,19,3,3,0
ses_336,3c260470-7fce-4d0f-af45-f80b5961c107,2025-09-14,29,4,0,0
ses_337,4f8f264e-8079-4a34-9823-7ebca4dab993,2025-09-11,27,2,0,3
ses_338,4f8f264e-8079-4a34-9823-7ebca4dab993,2025-09-12,24,3,0,2
ses_339,4f8f264e-8079-4a34-9823-7ebca4dab993,2025-09-21,22,2,0,2
ses_340,4ff0120a-61ef-42d9-89d8-402466a2c821,2025-09-24,23,0,0,1
ses_341,4ff0120a-61ef-42d9-89d8-402466a2c821,2025-09-25,24,1,0,1
ses_342,4ff0120a-61ef-42d9-89d8-402466a2c821,2025-09-30,27,3,1,1
ses_343,4ff0120a-61ef-42d9-89d8-402466a2c821,2025-10-02,27,2,0,2
ses_344,642e37a9-5e8f-497d-872c-1ce438436db3,2025-11-05,21,3,0,0
ses_345,642e37a9-5e8f-497d-872c-1ce438436db3,2025-11-10,23,0,2,1
ses_346,642e37a9-5e8f-497d-872c-1ce438436db3,2025-11-12,28,3,2,2
ses_347,60b4fa12-75b9-43bd-91be-fbe557035684,2025-09-07,30,2,0,1
ses_348,60b4fa12-75b9-43bd-91be-fbe557035684,2025-09-09,28,1,1,2
ses_349,60b4fa12-75b9-43bd-91be-fbe557035684,2025-09-12,34,2,1,0
ses_350,cd18c3dd-bb8a-4e9d-b9e3-6116f546765e,2025-10-25,26,3,0,1
ses_351,cd18c3dd-bb8a-4e9d-b9e3-6116f546765e,2025-10-29,30,2,1,1
ses_352,89309e9d-feb3-443e-ab84-249762189261,2025-08-20,31,1,1,0
ses_353,89309e9d-feb3-443e-ab84-249762189261,2025-08-23,26,0,1,1
ses_354,4a8dd689-6c8b-4d6d-a433-e2296c61dd4d,2025-08-30,20,2,1,2
ses_355,4a8dd689-6c8b-4d6d-a433-e2296c61dd4d,2025-09-04,24,2,0,1
ses_356,4a8dd689-6c8b-4d6d-a433-e2296c61dd4d,2025-09-07,14,3,0,1
ses_357,e1d19f1c-2d90-46f1-a6be-bad75ecee3a6,2025-08-26,22,3,0,0
ses_358,e1d19f1c-2d90-46f1-a6be-bad75ecee3a6,2025-08-28,26,2,0,1
ses_359,e1d19f1c-2d90-46f1-a6be-bad75ecee3a6,2025-08-29,28,3,0,0
ses_360,e1d19f1c-2d90-46f1-a6be-bad75ecee3a6,2025-08-30,27,4,0,0
ses_361,1af21394-38db-4476-be15-dd8f5b1a2eb7,2025-11-27,26,3,0,0
ses_362,1af21394-38db-4476-be15-dd8f5b1a2eb7,2025-11-29,25,2,0,0
ses_363,1af21394-38db-4476-be15-dd8f5b1a2eb7,2025-12-04,23,2,1,0
ses_364,1af21394-38db-4476-be15-dd8f5b1a2eb7,2025-12-05,28,3,1,0
ses_365,f410dd97-c41c-4a4d-ba04-7cc63b6c84b6,2025-11-06,23,2,0,2
ses_366,f410dd97-c41c-4a4d-ba04-7cc63b6c84b6,2025-11-10,34,0,0,1
ses_367,944e37fc-d2f1-4530-b801-06eaaac6f950,2025-08-23,24,1,0,0
ses_368,944e37fc-d2f1-4530-b801-06eaaac6f950,2025-08-25,30,0,2,1
ses_369,944e37fc-d2f1-4530-b801-06eaaac6f950,2025-08-28,29,2,0,0
ses_370,944e37fc-d2f1-4530-b801-06eaaac6f950,2025-08-30,18,1,0,1
ses_371,4a19f373-ba1d-49e4-b822-ba97a16a44a8,2025-11-29,32,2,0,3
ses_372,4a19f373-ba1d-49e4-b822-ba97a16a44a8,2025-12-04,26,1,0,0
ses_373,4a19f373-ba1d-49e4-b822-ba97a16a44a8,2025-12-06,32,1,0,0
ses_374,4a19f373-ba1d-49e4-b822-ba97a16a44a8,2025-12-08,25,1,0,1
ses_375,7e1e0231-32bf-40d1-aa02-1e63a3436003,2025-08-26,27,0,0,1
ses_376,7e1e0231-32bf-40d1-aa02-1e63a3436003,2025-08-27,31,1,1,2
ses_377,7e1e0231-32bf-40d1-aa02-1e63a3436003,2025-09-02,31,3,0,2
ses_378,9e885221-3ba1-4de4-abd8-09b63ef77eac,2025-10-29,26,0,0,4
ses_379,9e885221-3ba1-4de4-abd8-09b63ef77eac,2025-10-30,24,1,0,1
ses_380,9e885221-3ba1-4de4-abd8-09b63ef77eac,2025-10-31,30,2,1,2
ses_381,8c01adcb-7d7d-426e-ac22-9e5e2a48852e,2025-10-13,22,3,0,2
ses_382,8c01adcb-7d7d-426e-ac22-9e5e2a48852e,2025-10-16,25,0,1,0
ses_383,8c01adcb-7d7d-426e-ac22-9e5e2a48852e,2025-10-20,26,0,1,0
ses_384,8c01adcb-7d7d-426e-ac22-9e5e2a48852e,2025-10-22,24,1,0,2
ses_385,388435af-ac31-4e9d-84d0-bf2aefdf073f,2025-10-31,20,3,0,1
ses_386,6b66753e-bad2-4d22-9c19-0b5ca8a3d2ab,2025-11-26,24,0,2,0
ses_387,6b66753e-bad2-4d22-9c19-0b5ca8a3d2ab,2025-11-29,23,2,0,3
ses_388,6b66753e-bad2-4d22-9c19-0b5ca8a3d2ab,2025-12-05,20,1,0,0
ses_389,6b66753e-bad2-4d22-9c19-0b5ca8a3d2ab,2025-12-07,27,1,0,2
ses_390,cbc48f38-68b6-48a7-87a9-d6ede51fe55d,2025-11-06,27,2,0,0
ses_391,7dc8b8b5-54df-4b09-9c01-d04c38e9f0c4,2025-08-09,34,1,2,1
ses_392,72d8d33b-9f8f-46ac-bda1-34979e329a27,2025-08-09,24,2,0,2
ses_393,72d8d33b-9f8f-46ac-bda1-34979e329a27,2025-08-12,34,2,0,1
ses_394,febf7c91-15d9-4f80-b0b3-198433525abf,2025-09-22,26,0,0,0
ses_395,febf7c91-15d9-4f80-b0b3-198433525abf,2025-09-24,39,0,0,0
ses_396,febf7c91-15d9-4f80-b0b3-198433525abf,2025-09-28,29,0,1,1
ses_397,71928fae-5e84-4997-8335-41da211adbf9,2025-08-14,28,2,2,0
ses_398,71928fae-5e84-4997-8335-41da211adbf9,2025-08-15,26,3,1,1
ses_399,71928fae-5e84-4997-8335-41da211adbf9,2025-08-17,19,1,0,2
ses_400,71928fae-5e84-4997-8335-41da211adbf9,2025-08-18,26,2,0,3
ses_401,71928fae-5e84-4997-8335-41da211adbf9,2025-08-19,21,3,0,0
ses_402,1981c919-d6ad-43ff-82b4-3cc945c41127,2025-09-03,28,2,0,0
ses_403,1981c919-d6ad-43ff-82b4-3cc945c41127,2025-09-04,27,3,1,1
ses_404,1981c919-d6ad-43ff-82b4-3cc945c41127,2025-09-06,22,3,3,1
ses_405,1981c919-d6ad-43ff-82b4-3cc945c41127,2025-09-11,24,2,0,2
ses_406,6411e1dd-c6b9-4156-b46f-06b7013e3454,2025-10-26,27,1,0,0
ses_407,6411e1dd-c6b9-4156-b46f-06b7013e3454,2025-10-28,32,2,1,1
ses_408,6411e1dd-c6b9-4156-b46f-06b7013e3454,2025-10-29,24,3,1,0
ses_409,6411e1dd-c6b9-4156-b46f-06b7013e3454,2025-10-30,26,4,2,0
ses_410,61fd54dc-5db7-4012-bdf0-6df9b6313aa4,2025-11-07,27,3,0,1
ses_411,61fd54dc-5db7-4012-bdf0-6df9b6313aa4,2025-11-09,30,3,0,1
ses_412,61fd54dc-5db7-4012-bdf0-6df9b6313aa4,2025-11-12,22,0,0,3
ses_413,f83a6904-ef48-441a-ba16-38bf7bbaa495,2025-09-15,30,1,3,5
ses_414,f83a6904-ef48-441a-ba16-38bf7bbaa495,2025-09-21,29,1,0,2
ses_415,4b988056-3863-44e7-84a5-2bd0463f35c0,2025-10-04,29,1,0,2
ses_416,4b988056-3863-44e7-84a5-2bd0463f35c0,2025-10-05,20,2,0,3
ses_417,4b988056-3863-44e7-84a5-2bd0463f35c0,2025-10-08,28,0,0,3
ses_418,08a2b066-eb5d-4a82-81a3-a743551d801c,2025-10-15,25,0,0,0
ses_419,08a2b066-eb5d-4a82-81a3-a743551d801c,2025-10-16,29,1,0,2
ses_420,08a2b066-eb5d-4a82-81a3-a743551d801c,2025-10-17,22,2,0,0
ses_421,08a2b066-eb5d-4a82-81a3-a743551d801c,2025-10-19,17,0,0,1
ses_422,08a2b066-eb5d-4a82-81a3-a743551d801c,2025-10-24,17,3,2,0
ses_423,07f03261-034d-45a2-b016-a6412c863350,2025-08-13,29,2,0,2
ses_424,07f03261-034d-45a2-b016-a6412c863350,2025-08-15,29,0,0,0
ses_425,a7352983-88a7-44e4-9f70-30c573cdc0bf,2025-08-09,26,3,0,0
ses_426,a7352983-88a7-44e4-9f70-30c573cdc0bf,2025-08-15,25,0,0,2
ses_427,a7352983-88a7-44e4-9f70-30c573cdc0bf,2025-08-20,38,0,2,0
ses_428,ffcb7c29-9201-4336-873e-05c07fe4f7fb,2025-09-13,33,1,0,4
ses_429,ffcb7c29-9201-4336-873e-05c07fe4f7fb,2025-09-18,25,1,0,1
ses_430,ffcb7c29-9201-4336-873e-05c07fe4f7fb,2025-09-24,26,1,0,0
ses_431,1d749bb2-c9e1-4554-9fbf-98f33205a6cf,2025-10-09,27,0,0,1
ses_432,283c1564-6f52-45fe-b621-66dbc6421173,2025-11-17,19,2,1,1
ses_433,283c1564-6f52-45fe-b621-66dbc6421173,2025-11-21,26,2,0,2
ses_434,283c1564-6f52-45fe-b621-66dbc6421173,2025-11-22,26,3,0,0
ses_435,283c1564-6f52-45fe-b621-66dbc6421173,2025-11-24,20,3,0,0
ses_436,7ffaac50-d9a0-48d0-b09e-b725386b235e,2025-11-07,23,1,1,2
ses_437,7ffaac50-d9a0-48d0-b09e-b725386b235e,2025-11-08,22,2,0,1
ses_438,7ffaac50-d9a0-48d0-b09e-b725386b235e,2025-11-09,26,3,0,1
ses_439,7ffaac50-d9a0-48d0-b09e-b725386b235e,2025-11-10,21,4,0,1
ses_440,b28bbecb-8ca0-446e-acbf-d2c4f39e0e95,2025-11-16,29,1,0,1
ses_441,b28bbecb-8ca0-446e-acbf-d2c4f39e0e95,2025-11-21,18,2,0,0
ses_442,bfe13d05-26bc-4cf8-8988-afcd52c95ccc,2025-11-18,36,1,0,0
ses_443,223414f7-92e0-45b5-baa9-62f52920b1f9,2025-08-30,31,0,0,2
ses_444,223414f7-92e0-45b5-baa9-62f52920b1f9,2025-09-02,24,3,0,1
ses_445,223414f7-92e0-45b5-baa9-62f52920b1f9,2025-09-08,26,2,0,1
ses_446,620cef1c-72d9-417b-a3ac-408a010b915d,2025-09-29,30,1,0,1
ses_447,620cef1c-72d9-417b-a3ac-408a010b915d,2025-10-03,22,0,0,0
ses_448,4b291b11-fa42-40c5-9ab0-65887820bf52,2025-09-26,21,2,1,0
ses_449,4b291b11-fa42-40c5-9ab0-65887820bf52,2025-09-28,18,0,2,0
ses_450,4b291b11-fa42-40c5-9ab0-65887820bf52,2025-09-29,23,1,1,1
ses_451,4b291b11-fa42-40c5-9ab0-65887820bf52,2025-09-30,25,2,0,3
ses_452,4b291b11-fa42-40c5-9ab0-65887820bf52,2025-10-03,29,1,0,0
ses_453,c276eb66-52e9-4673-a594-af786a8d13a7,2025-10-31,26,0,0,2
ses_454,c276eb66-52e9-4673-a594-af786a8d13a7,2025-11-02,26,2,0,0
ses_455,c276eb66-52e9-4673-a594-af786a8d13a7,2025-11-05,26,0,0,1
ses_456,c276eb66-52e9-4673-a594-af786a8d13a7,2025-11-11,28,3,0,1
ses_457,75865e23-ad40-4749-9907-f6a0afaf48f0,2025-08-31,22,0,0,0
ses_458,75865e23-ad40-4749-9907-f6a0afaf48f0,2025-09-01,18,1,1,1
ses_459,75865e23-ad40-4749-9907-f6a0afaf48f0,2025-09-03,26,3,0,1
ses_460,a51e639a-c048-437a-b71c-2c791aa828bb,2025-09-24,27,3,0,1
ses_461,8b3a946f-6b86-49b1-9a3e-147f78234f97,2025-10-17,21,2,0,0
ses_462,54b82da7-3e65-4fb3-828e-04b701a61723,2025-08-14,26,2,0,0
ses_463,54b82da7-3e65-4fb3-828e-04b701a61723,2025-08-16,21,2,0,1
ses_464,54b82da7-3e65-4fb3-828e-04b701a61723,2025-08-17,27,3,0,6
ses_465,a3b03774-501b-4de2-92af-dd3214435da8,2025-09-20,19,0,0,2
ses_466,a3b03774-501b-4de2-92af-dd3214435da8,2025-09-24,32,2,0,1
ses_467,b3bcd4ac-4fe6-4e03-aa51-9cc974a46575,2025-10-14,18,1,0,3
ses_468,b3bcd4ac-4fe6-4e03-aa51-9cc974a46575,2025-10-16,23,3,3,0
ses_469,b3bcd4ac-4fe6-4e03-aa51-9cc974a46575,2025-10-17,24,4,0,1
ses_470,b3bcd4ac-4fe6-4e03-aa51-9cc974a46575,2025-10-21,30,3,0,2
ses_471,3978253f-b0dd-48ce-902a-a11570919df1,2025-10-18,27,2,0,1
ses_472,3978253f-b0dd-48ce-902a-a11570919df1,2025-10-24,26,2,0,3
ses_473,d161d273-d1cd-41d6-a892-be51291a0ae8,2025-11-07,30,2,0,1
ses_474,d161d273-d1cd-41d6-a892-be51291a0ae8,2025-11-11,26,3,0,1
ses_475,de051c99-4b48-40cb-b5eb-b8e71e4ce8f1,2025-11-23,27,3,0,2
ses_476,de051c99-4b48-40cb-b5eb-b8e71e4ce8f1,2025-11-28,31,0,0,0
ses_477,fd23f841-d51b-4d49-901c-9902b46e7492,2025-09-29,31,3,0,1
ses_478,fd23f841-d51b-4d49-901c-9902b46e7492,2025-10-01,16,3,3,2
ses_479,fd23f841-d51b-4d49-901c-9902b46e7492,2025-10-04,25,3,2,1
ses_480,fd23f841-d51b-4d49-901c-9902b46e7492,2025-10-07,24,0,0,0
ses_481,fb083842-9890-426b-89dc-6f40707afa90,2025-10-01,24,1,2,0
ses_482,fb083842-9890-426b-89dc-6f40707afa90,2025-10-02,28,2,0,1
ses_483,fb083842-9890-426b-89dc-6f40707afa90,2025-10-06,20,0,0,3
ses_484,fb083842-9890-426b-89dc-6f40707afa90,2025-10-11,22,1,0,1
ses_485,a155d8f6-d674-40be-b726-c3298b00fce6,2025-11-22,23,0,0,0
ses_486,a155d8f6-d674-40be-b726-c3298b00fce6,2025-11-23,39,1,0,2
ses_487,a155d8f6-d674-40be-b726-c3298b00fce6,2025-11-27,16,0,2,1
ses_488,a155d8f6-d674-40be-b726-c3298b00fce6,2025-11-28,14,1,2,0
ses_489,a155d8f6-d674-40be-b726-c3298b00fce6,2025-12-02,24,0,1,0
ses_490,a155d8f6-d674-40be-b726-c3298b00fce6,2025-12-03,24,1,0,1
ses_491,3db51040-da5c-4a04-a048-c61994010a5b,2025-09-03,20,2,0,0
ses_492,3db51040-da5c-4a04-a048-c61994010a5b,2025-09-12,25,3,1,0
ses_493,4fa06937-e0b5-4d57-93b6-3ee389ae5f39,2025-11-29,24,0,0,2
ses_494,4fa06937-e0b5-4d57-93b6-3ee389ae5f39,2025-12-05,27,0,0,0
ses_495,7ebc2aa0-5005-4dfe-8799-bbe0d77ecd09,2025-08-15,30,3,0,2
ses_496,7ebc2aa0-5005-4dfe-8799-bbe0d77ecd09,2025-08-17,20,0,0,0
ses_497,f5fcef65-bf59-4396-928c-f82efe54c765,2025-11-19,29,0,0,0
ses_498,f5fcef65-bf59-4396-928c-f82efe54c765,2025-11-21,24,3,0,1
ses_499,f5fcef65-bf59-4396-928c-f82efe54c765,2025-11-24,31,0,3,1
ses_500,f5fcef65-bf59-4396-928c-f82efe54c765,2025-11-25,24,1,0,0
ses_501,5e497b8c-80e4-4144-abbf-609d6a3e6051,2025-11-15,20,1,0,2
ses_502,5e497b8c-80e4-4144-abbf-609d6a3e6051,2025-11-18,18,2,2,2
ses_503,5e497b8c-80e4-4144-abbf-609d6a3e6051,2025-11-20,29,2,2,1
ses_504,5e497b8c-80e4-4144-abbf-609d6a3e6051,2025-11-21,19,3,2,2
ses_505,5e497b8c-80e4-4144-abbf-609d6a3e6051,2025-11-24,22,2,0,0
ses_506,5e497b8c-80e4-4144-abbf-609d6a3e6051,2025-11-26,26,0,0,1
ses_507,5e497b8c-80e4-4144-abbf-609d6a3e6051,2025-11-29,35,2,0,3
ses_508,bf7b8b99-ba30-4cc5-84dc-e3679b4eca42,2025-09-14,39,0,0,0
ses_509,2d5055db-cf18-4d8e-b4cd-ff4fb785a19b,2025-11-14,26,1,0,0
ses_510,2d5055db-cf18-4d8e-b4cd-ff4fb785a19b,2025-11-17,24,0,3,3
ses_511,2d5055db-cf18-4d8e-b4cd-ff4fb785a19b,2025-11-19,23,1,0,1
ses_512,2d5055db-cf18-4d8e-b4cd-ff4fb785a19b,2025-11-21,20,1,0,1
ses_513,2d5055db-cf18-4d8e-b4cd-ff4fb785a19b,2025-11-23,27,0,3,1
ses_514,3e6cf015-692d-4fc1-a192-8cc23228278d,2025-08-24,25,1,2,2
ses_515,3e6cf015-692d-4fc1-a192-8cc23228278d,2025-08-26,19,3,0,1
ses_516,998ecae7-191e-4967-8899-ba02a53a5d41,2025-09-15,28,0,3,1
ses_517,1be95397-20e9-44e6-8bf2-c14f07bcbdb8,2025-10-10,23,1,2,1
ses_518,28770d4e-65a7-4925-ace6-083bcee45d21,2025-09-18,31,0,0,4
ses_519,28770d4e-65a7-4925-ace6-083bcee45d21,2025-09-19,23,1,3,1
ses_520,28770d4e-65a7-4925-ace6-083bcee45d21,2025-09-21,29,3,0,1
ses_521,28770d4e-65a7-4925-ace6-083bcee45d21,2025-09-25,26,2,0,1
ses_522,b7da32a5-6320-40cc-a918-4d5a23246ddf,2025-11-25,28,2,0,3
ses_523,b7da32a5-6320-40cc-a918-4d5a23246ddf,2025-12-01,19,0,0,1
ses_524,b7da32a5-6320-40cc-a918-4d5a23246ddf,2025-12-03,19,0,0,1
ses_525,919b92d2-64cf-48e1-8854-7c22709671f6,2025-10-26,27,0,1,1
ses_526,f0738e20-8f6f-4c03-891a-dfe50cffcf7e,2025-10-16,24,3,0,0
ses_527,f0738e20-8f6f-4c03-891a-dfe50cffcf7e,2025-10-17,23,4,0,1
ses_528,f0738e20-8f6f-4c03-891a-dfe50cffcf7e,2025-10-22,30,2,0,0
ses_529,f0738e20-8f6f-4c03-891a-dfe50cffcf7e,2025-10-27,22,1,0,1
ses_530,9560044c-bd7c-4d6d-b278-55f0ab0be462,2025-09-20,31,0,1,2
ses_531,9560044c-bd7c-4d6d-b278-55f0ab0be462,2025-09-22,22,3,0,0
ses_532,9560044c-bd7c-4d6d-b278-55f0ab0be462,2025-09-26,26,2,0,1
ses_533,9560044c-bd7c-4d6d-b278-55f0ab0be462,2025-09-28,20,2,3,2
ses_534,1387d943-6967-414d-bf31-5cb90ef44347,2025-10-05,28,1,0,0
ses_535,1387d943-6967-414d-bf31-5cb90ef44347,2025-10-12,21,2,0,2
ses_536,dfba791b-fc42-4470-a80d-af8cac83dcaf,2025-09-27,22,1,1,1
ses_537,6b4a8c25-a6a6-47b4-a45e-0ad21c974840,2025-11-08,26,3,1,2
ses_538,8ca23034-cf05-4ecf-a612-a9f2f6efb55c,2025-09-26,18,2,0,2
ses_539,8ca23034-cf05-4ecf-a612-a9f2f6efb55c,2025-10-07,25,3,2,1
ses_540,3c65a6de-adfc-43e4-aedd-fd5f439d4ccf,2025-08-16,25,2,3,2
ses_541,3c65a6de-adfc-43e4-aedd-fd5f439d4ccf,2025-08-23,27,3,0,1
ses_542,60832817-d08e-4c43-b1b5-1009ee231fe7,2025-08-05,28,3,0,2
ses_543,60832817-d08e-4c43-b1b5-1009ee231fe7,2025-08-12,23,1,1,0
ses_544,60832817-d08e-4c43-b1b5-1009ee231fe7,2025-08-13,32,2,0,4
ses_545,1b0c9a09-c4c8-411f-8e19-b7ff82faa2bf,2025-12-02,18,2,0,2
ses_546,1b0c9a09-c4c8-411f-8e19-b7ff82faa2bf,2025-12-05,22,3,0,4
ses_547,1b0c9a09-c4c8-411f-8e19-b7ff82faa2bf,2025-12-06,35,4,1,0
ses_548,c21c3ac3-0319-4746-9810-3e99fd1003a6,2025-09-07,32,2,1,0
ses_549,c21c3ac3-0319-4746-9810-3e99fd1003a6,2025-09-11,20,0,2,1
ses_550,c21c3ac3-0319-4746-9810-3e99fd1003a6,2025-09-24,32,0,0,1
ses_551,67b44292-56fe-47d0-a3e4-bbc03e77736d,2025-09-09,34,1,0,1
ses_552,8d864476-846c-40d2-bb0f-4c3c1e9dd46a,2025-11-21,30,3,0,0
ses_553,8d864476-846c-40d2-bb0f-4c3c1e9dd46a,2025-11-22,20,4,0,2
ses_554,8d864476-846c-40d2-bb0f-4c3c1e9dd46a,2025-11-23,26,5,0,2
ses_555,8d864476-846c-40d2-bb0f-4c3c1e9dd46a,2025-11-26,25,3,2,1
ses_556,b46ed1d9-6f63-4e8f-8bcd-f46a94d51bba,2025-09-07,35,0,1,0
ses_557,b46ed1d9-6f63-4e8f-8bcd-f46a94d51bba,2025-09-14,25,3,1,2
ses_558,b46ed1d9-6f63-4e8f-8bcd-f46a94d51bba,2025-09-18,21,0,0,0
ses_559,1bb15bb6-d1f1-4a67-84ce-1737f3cc96a2,2025-08-13,16,0,0,2
ses_560,1bb15bb6-d1f1-4a67-84ce-1737f3cc96a2,2025-08-16,28,3,0,3
ses_561,1bb15bb6-d1f1-4a67-84ce-1737f3cc96a2,2025-08-24,32,1,0,2
ses_562,f4ace68e-843a-4339-9f4c-cce5aeb7966e,2025-09-26,29,1,0,1
ses_563,85eec295-fbbb-43b8-ba09-a74ae8ed4d2d,2025-08-29,22,2,1,0
ses_564,85eec295-fbbb-43b8-ba09-a74ae8ed4d2d,2025-08-31,25,3,2,2
ses_565,85eec295-fbbb-43b8-ba09-a74ae8ed4d2d,2025-09-01,32,4,2,0
ses_566,85eec295-fbbb-43b8-ba09-a74ae8ed4d2d,2025-09-06,27,0,0,0
ses_567,b6cee4e1-77e8-411f-ba34-7efe98adf007,2025-11-01,26,3,0,0
ses_568,b6cee4e1-77e8-411f-ba34-7efe98adf007,2025-11-02,27,4,0,1
ses_569,b937e398-17f1-4860-b22a-f5a926ec1fc7,2025-08-30,30,0,0,0
ses_570,b937e398-17f1-4860-b22a-f5a926ec1fc7,2025-09-03,31,2,0,2
ses_571,b937e398-17f1-4860-b22a-f5a926ec1fc7,2025-09-06,25,1,0,1
ses_572,b5c9e657-2661-4aaf-a207-b7ab1b32d239,2025-09-13,23,2,3,2
ses_573,2b5ecd0d-8477-4648-80c9-8359820ffbbd,2025-10-30,27,1,0,0
ses_574,2b5ecd0d-8477-4648-80c9-8359820ffbbd,2025-10-31,34,2,1,1
ses_575,2b5ecd0d-8477-4648-80c9-8359820ffbbd,2025-11-01,23,3,0,2
ses_576,2b5ecd0d-8477-4648-80c9-8359820ffbbd,2025-11-03,27,2,1,0
ses_577,b6768c05-15da-430a-945b-255581f7c814,2025-11-21,20,1,2,4
ses_578,b6768c05-15da-430a-945b-255581f7c814,2025-11-27,24,1,0,0
ses_579,74df38b3-e9b9-4b94-b0d6-c4289a8c3530,2025-10-28,22,1,0,1
ses_580,74df38b3-e9b9-4b94-b0d6-c4289a8c3530,2025-10-29,25,2,0,2
ses_581,74df38b3-e9b9-4b94-b0d6-c4289a8c3530,2025-10-30,31,3,0,1
ses_582,74df38b3-e9b9-4b94-b0d6-c4289a8c3530,2025-11-02,23,1,2,0
ses_583,74df38b3-e9b9-4b94-b0d6-c4289a8c3530,2025-11-04,21,1,1,2
ses_584,ed3af8ea-eddc-456d-90f5-f13af3e40946,2025-10-11,25,1,0,1
ses_585,c3691d07-7b41-457c-92e6-fcc947229d08,2025-11-13,29,0,0,1
ses_586,f089c0f2-e131-4668-b4a3-95d340007e5f,2025-10-07,24,1,0,2
ses_587,1c1fbcae-5256-4870-94d7-443088ca1772,2025-12-04,28,3,0,1
ses_588,1c1fbcae-5256-4870-94d7-443088ca1772,2025-12-09,29,3,0,1
ses_589,69a13ae0-6a45-4147-b29d-173d87494dbb,2025-09-02,20,1,0,1
